alcohol,alcohol2,chlorides,citric acid,color intensity,density,fixed acidity,fixed acidity2,free sulfur dioxide,pH1,pH2,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
10.1,10.153147501202394,0.079,0.24,0.27124503281517537,0.9991,6.985276851383068,10.0,19.0,3.18,10.82,6,2.2,0.56,58.0,0.56
9.3,8.993048060991315,0.099,0.17,0.4833014792909295,0.998,6.03767302004561,8.6,21.0,3.09,10.91,5,2.9,0.52,119.0,0.63
9.7,9.732016147885586,0.08199999999999999,0.43,0.36805996888717746,0.99708,15.976619101224522,7.4,18.0,3.33,10.67,6,2.6,0.68,82.0,0.37
9.6,9.326435610436796,0.084,0.17,0.4819048059501699,0.99818,7.694094971917928,8.8,25.0,3.23,10.77,5,2.9,0.54,130.0,0.64
9.7,9.259489913060671,0.081,0.02,0.345617082917373,0.99745,2.775680214215553,7.1,17.0,3.48,10.52,6,2.5,0.6,87.0,0.61
10.8,10.972943610917566,0.055,0.0,0.7010665621050141,0.99639,18.470374729475363,7.7,7.0,3.38,10.620000000000001,5,2.6,0.56,13.0,0.6
12.5,12.519591681601504,0.065,0.54,0.3517981686744839,0.99531,7.851734387298485,10.1,7.0,3.17,10.83,6,2.3,0.53,26.0,0.27
10.2,9.967946159171786,0.132,0.3,0.34536918194359023,0.9978600000000001,5.0375818377309685,10.8,7.0,2.99,11.01,5,2.6,1.18,60.0,0.89
9.6,9.718484456688675,0.126,0.31,0.5019575867202384,0.99746,14.446089172925728,8.7,24.0,3.1,10.9,5,2.5,0.74,64.0,0.46
10.8,10.648833033663555,0.038,0.44,0.31671331312065876,0.99526,4.401717811527332,9.3,21.0,3.24,10.76,7,1.6,0.81,42.0,0.37
10.7,11.233867725262213,0.08199999999999999,0.34,0.4216551503210576,0.9987,15.98802141691513,9.4,5.0,3.29,10.71,6,3.6,0.52,14.0,0.5
10.7,10.690828266689012,0.08199999999999999,0.34,0.3564639626498397,0.9987,3.430828882168056,9.4,5.0,3.29,10.71,6,3.6,0.52,14.0,0.5
9.4,9.873126463741029,0.08199999999999999,0.08,0.7169423584913497,0.99641,4.970408170296206,7.2,26.0,3.25,10.75,5,4.0,0.51,108.0,0.61
10.0,9.756159369748334,0.068,0.09,0.6163542315890561,0.99735,10.121769755882664,8.6,8.0,3.23,10.77,5,3.3,0.44,17.0,0.55
12.9,13.08400474962109,0.044000000000000004,0.0,0.4807168882711444,0.99264,1.3587367973569409,5.1,14.0,3.56,10.44,7,1.7,0.94,86.0,0.585
9.6,10.15310999294327,0.114,0.08,0.4270348537758856,0.9971,7.565485306426103,7.7,14.0,3.24,10.76,6,2.5,0.66,46.0,0.56
9.9,9.981327294664759,0.084,0.22,0.6413037004640237,0.99682,16.554719692400603,8.4,4.0,3.26,10.74,6,2.7,0.57,18.0,0.52
12.8,13.140934288115455,0.052000000000000005,0.4,0.5551361950273774,0.99356,12.306017913200476,8.2,4.0,3.33,10.67,7,2.4,0.7,10.0,0.28
12.5,11.978500439547604,0.040999999999999995,0.39,0.5700704984984268,0.9938600000000001,13.209698500346235,8.4,4.0,3.27,10.73,7,2.0,0.71,10.0,0.25
12.8,13.012140423296279,0.052000000000000005,0.4,0.4857477212046667,0.99356,1.8456956138073277,8.2,4.0,3.33,10.67,7,2.4,0.7,10.0,0.28
9.2,9.209115839439464,0.165,0.12,0.2184151989034514,0.99702,15.92829768274368,7.4,4.0,3.26,10.74,5,1.9,0.86,12.0,0.53
10.3,10.529500593215353,0.07,0.31,0.4718709140408229,0.9969299999999999,14.295623405090826,7.6,4.0,3.22,10.78,6,2.8,0.55,15.0,0.48
10.5,10.760299565403933,0.068,0.1,0.4043116448965631,0.9956200000000001,17.344191922616247,7.3,4.0,3.3,10.7,5,2.6,0.47,14.0,0.49
10.9,10.223124964656876,0.07200000000000001,0.55,0.5937153565889126,1.0001200000000001,5.636341678138979,12.9,7.0,3.09,10.91,6,2.8,0.68,24.0,0.5
10.8,10.666919178118171,0.099,0.33,0.6527116905295529,0.99818,9.07541403318543,10.8,20.0,3.24,10.76,5,2.5,0.71,38.0,0.45
11.4,11.198993015820161,0.102,0.24,0.38413169511577494,0.9946200000000001,13.235339024604006,6.9,4.0,3.44,10.56,4,2.1,0.58,7.0,0.39
11.3,11.34564925700171,0.10300000000000001,0.54,0.5652986458126431,0.99939,6.511848825828686,12.6,19.0,3.21,10.79,6,2.8,0.76,41.0,0.41
10.8,10.217839980849085,0.099,0.33,0.769170246521558,0.99818,8.538775302360438,10.8,20.0,3.24,10.76,5,2.5,0.71,38.0,0.45
10.5,10.17284739975549,0.081,0.19,0.38256156630700683,0.9984,29.058057374595272,9.8,8.0,3.23,10.77,6,3.2,0.58,30.0,0.51
11.9,12.200576211058301,0.084,0.42,0.7604914247419887,0.99545,30.317610122678136,10.8,19.0,3.28,10.72,6,1.6,0.73,27.0,0.29
9.4,9.453067733815711,0.071,0.0,0.35282541979796106,0.9963200000000001,19.499405498273603,7.1,21.0,3.29,10.71,5,2.35,0.45,47.0,0.715
9.6,9.273595637575006,0.09699999999999999,0.15,0.4936536342517259,0.99976,18.485851362497684,9.1,9.0,3.28,10.72,5,3.2,0.54,59.0,0.66
9.7,9.624034789883359,0.099,0.0,0.48816791427780193,0.9960600000000001,-3.1925114950512956,7.0,9.0,3.34,10.66,5,1.9,0.6,22.0,0.685
14.0,14.329481917317754,0.048,0.0,0.4918101987475592,0.99154,10.025622314261224,4.9,16.0,3.71,10.29,7,2.1,0.74,42.0,0.42
9.8,9.248129964209607,0.076,0.13,0.3552232841580903,0.9973,3.108834049341148,6.7,15.0,3.61,10.39,5,2.0,0.64,36.0,0.54
9.8,9.736571415937323,0.076,0.13,0.39487106709535513,0.9973,-3.8857189760536768,6.7,15.0,3.61,10.39,5,2.0,0.64,36.0,0.54
10.3,10.231101027012757,0.068,0.28,0.3825603493783512,0.99682,2.0099416140867996,7.1,6.0,3.24,10.76,5,2.8,0.53,16.0,0.48
10.7,10.756093824340713,0.076,0.14,0.5425513466970271,0.99624,8.256650740463465,7.1,15.0,3.36,10.64,5,2.8,0.49,37.0,0.46
11.0,11.151133839850365,0.05,0.34,0.5430455498295417,0.9951,2.0264442570133356,7.5,4.0,3.4,10.6,7,2.3,0.64,8.0,0.27
10.7,11.273102750476411,0.076,0.14,0.8479954107863138,0.99624,1.5920057429315984,7.1,15.0,3.36,10.64,5,2.8,0.49,37.0,0.46
12.7,12.866134358327983,0.065,0.09,0.7104790649348184,0.9941700000000001,15.720414984229741,7.8,34.0,3.46,10.54,8,2.3,0.74,45.0,0.57
11.1,10.923755559801732,0.071,0.08,0.407954277656114,0.9937600000000001,7.341064851232319,5.9,16.0,3.56,10.44,6,2.1,0.77,24.0,0.61
10.9,11.27738498288378,0.057999999999999996,0.07,0.5422146988054889,0.9963200000000001,9.83458079662318,7.5,5.0,3.38,10.620000000000001,4,2.5,0.55,9.0,0.685
11.1,10.842399480570622,0.071,0.08,0.6503433178189857,0.9937600000000001,7.018723968962984,5.9,16.0,3.56,10.44,6,2.1,0.77,24.0,0.61
9.9,10.030856128602508,0.145,0.42,0.4948828322405493,0.9983200000000001,3.642968566283491,10.4,34.0,3.38,10.620000000000001,3,1.5,0.86,48.0,0.44
9.9,10.371438915392917,0.147,0.44,0.4787590582415212,0.99836,-2.1057191796068846,11.6,36.0,3.38,10.620000000000001,4,1.6,0.86,51.0,0.47
9.4,9.723194464410302,0.08800000000000001,0.26,0.49825627939263806,0.9969399999999999,11.905647104204785,8.8,16.0,3.32,10.68,5,1.6,0.47,23.0,0.685
9.3,9.543326902996357,0.066,0.1,0.6294588251049046,0.99655,2.5296336787455616,7.6,27.0,3.39,10.61,5,1.5,0.51,55.0,0.665
11.7,11.030538708383471,0.012,0.28,0.353511481166485,0.99064,-13.407822685858779,6.7,36.0,3.26,10.74,7,2.4,0.39,100.0,0.28
11.7,11.669699244808386,0.012,0.28,0.4375779358223101,0.99064,2.7743274203484756,6.7,36.0,3.26,10.74,7,2.4,0.39,100.0,0.28
11.2,11.023787480035232,0.075,0.35,0.5656280445189339,0.99672,-0.8221794134062339,10.1,9.0,3.24,10.76,7,1.6,0.83,28.0,0.31
10.0,10.397460481443616,0.092,0.04,0.5400557330896736,0.9964700000000001,12.986502343077554,6.0,13.0,3.46,10.54,5,2.2,0.47,26.0,0.5
12.1,12.352194543441428,0.085,0.47,0.5284966290667342,0.99736,16.3162522724034,11.1,9.0,3.24,10.76,7,2.65,0.77,34.0,0.42
10.3,10.378331854468888,0.115,0.0,0.43047951840383464,0.99629,11.568931448384696,6.6,21.0,3.45,10.55,5,3.0,0.63,31.0,0.66
10.9,11.138332494490365,0.11900000000000001,0.45,0.6463893648251795,0.99708,3.94958381841309,10.6,34.0,3.23,10.77,6,2.6,0.72,68.0,0.5
9.4,9.20511505404639,0.08800000000000001,0.35,0.8331853191844298,0.9963,14.41551581862154,7.1,9.0,3.28,10.72,5,2.0,0.62,92.0,0.685
10.6,10.79028535311506,0.062,0.46,0.5553310463052227,0.9959,13.09649783134073,9.9,26.0,3.18,10.82,6,1.7,0.83,42.0,0.25
9.8,9.82850079874245,0.081,0.21,0.45888889870477423,0.9968899999999999,2.3014546156018056,6.4,14.0,3.59,10.41,5,1.8,0.66,31.0,0.64
9.8,9.295037957895556,0.081,0.21,0.611518624677957,0.9968899999999999,1.866625678614831,6.4,14.0,3.59,10.41,5,1.8,0.66,31.0,0.64
9.9,10.003213841398477,0.078,0.16,0.40324318878432586,0.9977,16.327081528737004,7.4,12.0,3.5,10.5,6,1.8,0.7,39.0,0.68
9.8,10.012147409189982,0.081,0.21,0.36937577404777905,0.9968899999999999,1.6639594303634198,6.4,14.0,3.59,10.41,5,1.8,0.66,31.0,0.64
9.8,10.15802437554219,0.08,0.21,0.49523780754200214,0.9968899999999999,9.436564735262783,6.4,12.0,3.58,10.42,5,1.6,0.66,32.0,0.63
9.5,9.658216558269503,0.085,0.44,0.07452752780983109,0.99708,19.639569868127836,9.3,9.0,3.28,10.72,5,1.9,0.55,22.0,0.43
9.5,9.8020111771767,0.085,0.44,0.3043520717266504,0.99708,28.393426255571086,9.3,9.0,3.28,10.72,5,1.9,0.55,22.0,0.43
9.7,9.180301800375016,0.08,0.32,0.43399228927079214,0.9980100000000001,24.638731244377297,8.0,26.0,3.22,10.78,5,2.5,1.07,122.0,0.42
10.9,10.787976351144904,0.08,0.39,0.2722731406189588,0.9965200000000001,18.3082276420903,9.3,41.0,3.47,10.53,6,1.5,0.73,55.0,0.36
10.9,10.85724688087595,0.08,0.39,0.3238638881525497,0.9965200000000001,-5.759113515713871,9.3,41.0,3.47,10.53,6,1.5,0.73,55.0,0.36
11.7,11.601077290571244,0.071,0.02,0.41971131792808936,0.9953799999999999,0.7095157058202872,7.6,10.0,3.51,10.49,7,2.5,0.71,14.0,0.735
10.9,10.87328736415105,0.08,0.39,0.22569586101931294,0.9965200000000001,3.819128125274645,9.3,41.0,3.47,10.53,6,1.5,0.73,55.0,0.36
11.3,11.12678112537837,0.073,0.34,0.4246455241063241,0.9959399999999999,24.73149832565321,8.2,16.0,3.4,10.6,7,2.5,0.78,47.0,0.26
10.6,10.820849643773505,0.054000000000000006,0.47,0.40386445290171064,0.9968600000000001,4.70682059027909,11.7,17.0,3.15,10.85,7,1.7,0.67,32.0,0.28
11.2,10.902638335458255,0.07400000000000001,0.22,0.4940469761256752,0.9943799999999999,10.661663770983692,6.8,15.0,3.4,10.6,6,1.8,0.82,24.0,0.56
9.5,9.537552383508885,0.077,0.06,0.6756068006811901,0.99746,8.208670632573117,7.2,15.0,3.51,10.49,5,2.7,0.54,85.0,0.62
11.5,11.52194581395205,0.039,0.66,0.5177073300348818,0.9935700000000001,-3.551272094375441,5.8,15.0,3.66,10.34,6,2.0,0.6,88.0,1.01
10.4,10.443181170313862,0.067,0.32,0.49334839083856213,0.9962799999999999,11.318240096193838,7.5,7.0,3.24,10.76,5,2.7,0.44,25.0,0.42
9.7,9.41568270468248,0.078,0.06,0.5059575190320887,0.99746,11.182960861974925,7.2,17.0,3.51,10.49,5,2.5,0.53,84.0,0.62
9.5,9.919768977405605,0.077,0.06,0.5265359159079478,0.99746,-5.357748817415016,7.2,15.0,3.51,10.49,5,2.7,0.54,85.0,0.62
9.7,9.632162882093638,0.077,0.07,0.32642205959503084,0.9974799999999999,19.428774470534098,7.2,16.0,3.51,10.49,5,2.6,0.54,86.0,0.635
11.3,10.868343750545966,0.071,0.22,0.4714994650390344,0.9943799999999999,-14.065100288551875,6.8,13.0,3.41,10.59,6,2.3,0.83,24.0,0.49
11.2,11.440390305489107,0.07200000000000001,0.23,0.5396221190273243,0.9943799999999999,0.9924284709003803,6.9,13.0,3.4,10.6,6,2.0,0.84,22.0,0.51
11.2,11.199000566219889,0.07400000000000001,0.22,0.26947906064883803,0.9943799999999999,16.519702938655755,6.8,15.0,3.4,10.6,6,1.8,0.82,24.0,0.56
10.9,10.870917532702773,0.08,0.03,0.6291976581079983,0.9957799999999999,-4.332578334740392,7.6,27.0,3.44,10.56,6,2.0,0.64,43.0,0.63
11.8,11.771238564984701,0.064,0.01,0.6638959085847159,0.99371,11.2026591956203,7.7,31.0,3.41,10.59,6,2.1,0.57,43.0,0.715
10.6,10.718631089179086,0.086,0.03,0.3884061928889567,0.9952200000000001,-6.063603882754299,6.9,36.0,3.53,10.47,5,1.5,0.57,46.0,0.56
10.0,9.984027087361627,0.067,0.24,0.45114236868315166,0.9957600000000001,6.369758555557767,7.3,28.0,3.43,10.57,4,2.0,0.54,48.0,0.35
11.1,10.867950125251662,0.067,0.37,0.3487070330555158,0.9955200000000001,-14.037731131722003,9.1,6.0,3.23,10.77,7,1.6,0.58,10.0,0.21
11.8,11.374244347631908,0.10400000000000001,0.46,0.6024533621455209,0.99664,1.9742829828699193,10.4,6.0,3.12,10.879999999999999,7,2.1,0.65,10.0,0.38
11.8,11.89103557977839,0.109,0.4,0.31926703373479143,0.9961399999999999,-6.629214471542902,8.8,7.0,3.31,10.69,7,2.8,0.79,16.0,0.31
10.9,10.44453798844317,0.067,0.0,0.45417605434453123,0.9951700000000001,3.082362578734993,7.1,7.0,3.4,10.6,4,2.2,0.58,14.0,0.47
11.8,12.135912317574661,0.064,0.01,0.3518066099873433,0.99371,3.5476860417834297,7.7,31.0,3.41,10.59,6,2.1,0.57,43.0,0.715
10.0,9.71384171147375,0.094,0.19,0.4981564476416947,0.99787,2.0633582869086036,8.8,30.0,3.22,10.78,6,4.0,0.5,69.0,0.61
9.5,9.245115793410246,0.076,0.04,0.20136561955667365,0.99745,15.179131965667455,7.2,18.0,3.53,10.47,5,2.5,0.55,88.0,0.6
9.9,9.605430092085786,0.078,0.18,0.7033170060585583,0.9957600000000001,0.33120396128562213,9.2,10.0,3.15,10.85,5,1.6,0.49,21.0,0.56
11.4,10.99107669955329,0.068,0.0,0.3348073316527618,0.9953299999999999,13.943866731890513,7.6,30.0,3.48,10.52,6,2.1,0.65,35.0,0.715
12.0,11.768220432101252,0.19399999999999998,0.29,0.49959447830995585,0.99536,24.69275769958862,8.4,14.0,3.22,10.78,6,3.1,0.78,26.0,0.31
9.5,9.414912364323047,0.076,0.04,0.45577711222180634,0.99745,8.590641503046825,7.2,18.0,3.53,10.47,5,2.5,0.55,88.0,0.6
10.0,9.301718787189655,0.094,0.19,0.36737739351790283,0.99787,0.22329795424600363,8.8,30.0,3.22,10.78,6,4.0,0.5,69.0,0.61
10.5,9.76643175276639,0.086,0.14,0.3471645508167952,0.99824,-3.5933851486154236,8.9,9.0,3.34,10.66,5,2.5,0.64,30.0,0.75
10.4,10.185240521802948,0.083,0.12,0.6405768249008431,0.99836,1.902148998805007,9.0,8.0,3.33,10.67,6,2.4,0.65,28.0,0.8
12.1,12.36501905273682,0.066,0.38,0.40541333321847034,0.99577,17.74642720749891,10.7,29.0,3.15,10.85,7,2.6,0.79,56.0,0.52
11.2,10.809868043019975,0.07200000000000001,0.0,0.53357734744048,0.9949100000000001,8.355907349688975,6.8,32.0,3.43,10.57,6,2.5,0.56,64.0,0.57
9.3,9.277098274776408,0.11199999999999999,0.34,0.36104288698917986,1.00289,20.06795216253989,10.7,23.0,3.22,10.78,5,6.6,0.68,99.0,0.9
10.1,10.529167044673988,0.071,0.24,0.38586394681361946,0.9957600000000001,14.90330879327212,7.2,30.0,3.44,10.56,5,2.0,0.58,52.0,0.34
9.7,9.302977425032836,0.078,0.03,0.5659198204336786,0.9974299999999999,8.608106518782359,7.2,16.0,3.53,10.47,5,2.3,0.57,86.0,0.66
9.3,9.168493150149972,0.08199999999999999,0.23,0.6396133483178066,0.99774,14.834882616664622,10.1,10.0,3.22,10.78,6,1.9,0.65,18.0,0.45
9.7,9.47705425564337,0.078,0.03,0.46176166060452845,0.9974299999999999,25.75246209420479,7.2,16.0,3.53,10.47,5,2.3,0.57,86.0,0.66
9.8,10.06759027459937,0.08,0.03,0.2612501850650062,0.99745,21.356562261746802,7.2,17.0,3.53,10.47,6,2.2,0.58,88.0,0.63
10.7,10.839161829568555,0.08,0.01,0.8113243586537388,0.9955,4.072539830957467,7.1,27.0,3.42,10.58,6,2.3,0.58,43.0,0.59
12.5,12.685298254020436,0.078,0.39,0.3521879120052577,0.99444,18.196794419358902,8.3,17.0,3.31,10.69,7,2.4,0.77,43.0,0.31
10.7,11.448925118827955,0.08,0.01,0.2420021136370094,0.9955,12.958508058179355,7.1,27.0,3.42,10.58,6,2.3,0.58,43.0,0.59
12.5,12.98884256684272,0.078,0.39,0.9072640729250673,0.99444,19.663880775397395,8.3,17.0,3.31,10.69,7,2.4,0.77,43.0,0.31
11.0,10.97028658949288,0.084,0.02,0.42497357039164296,0.99892,15.016165720359098,8.3,6.0,3.48,10.52,3,3.4,0.49,11.0,1.02
11.8,11.739402413422553,0.055999999999999994,0.36,0.25484644337603746,0.9956200000000001,-0.8416743504298996,8.9,10.0,3.4,10.6,5,2.6,0.69,39.0,0.31
10.8,10.36535223339907,0.08,0.1,0.3800319301230077,0.99736,-8.796845653727006,7.4,16.0,3.58,10.42,7,2.4,0.69,33.0,0.635
10.8,10.285750593770237,0.08,0.1,0.5490788569903745,0.99736,13.126270172050857,7.4,16.0,3.58,10.42,7,2.4,0.69,33.0,0.635
10.8,10.78510752876664,0.06,0.06,0.5205715416508525,0.9962,25.826181983698312,6.8,11.0,3.41,10.59,7,6.0,0.59,18.0,0.59
10.8,10.410181360985243,0.06,0.06,0.35296320871249415,0.9962,-0.9566410793997067,6.8,11.0,3.41,10.59,7,6.0,0.59,18.0,0.59
9.5,9.687606628814805,0.081,0.2,0.7831388739215189,0.998,7.319102619503497,9.2,15.0,3.23,10.77,5,3.0,0.59,115.0,0.58
11.0,10.762484213683152,0.084,0.27,0.4060665161274734,0.9964,-3.1574772619521285,7.2,12.0,3.39,10.61,5,2.6,0.71,78.0,0.54
11.5,11.325116981648506,0.079,0.0,0.2994082653505398,0.9948,17.878295047056596,6.1,6.0,3.59,10.41,6,2.2,0.54,9.0,0.56
10.8,10.334195837682252,0.078,0.13,0.6444845608614568,0.9952799999999999,-15.651668550435206,7.4,34.0,3.43,10.57,6,2.4,0.59,61.0,0.52
11.5,12.133046057265672,0.059000000000000004,0.39,0.703735399958419,0.99331,-15.336603010358086,7.3,7.0,3.29,10.71,6,1.2,0.52,11.0,0.305
13.2,13.42764886470693,0.132,0.48,0.3584699564666831,0.99577,13.050199198201533,9.3,3.0,3.23,10.77,6,3.8,0.57,11.0,0.38
10.9,10.687020927679125,0.114,0.46,0.26455920689312334,0.9990100000000001,8.27656353208648,9.1,3.0,3.18,10.82,6,9.0,0.6,9.0,0.28
12.2,12.245344109643845,0.065,0.44,0.6557027604972792,0.99674,5.203769849261935,10.0,4.0,3.33,10.67,6,2.9,0.62,8.0,0.46
12.2,12.596927392394354,0.094,0.46,0.16065634742020024,0.99639,6.389052134765864,9.4,3.0,3.27,10.73,7,4.6,0.64,10.0,0.395
11.5,11.221652477731928,0.059000000000000004,0.39,0.2926631673574484,0.99331,12.669879144563616,7.3,7.0,3.29,10.71,6,1.2,0.52,11.0,0.305
11.9,12.471979604811835,0.079,0.4,0.6455707155357441,0.9951200000000001,4.461960109503349,8.6,3.0,3.27,10.73,6,2.2,0.67,6.0,0.315
11.0,10.690347531676162,0.161,0.19,0.4810573949981426,0.99395,-5.669249717331135,5.3,7.0,3.62,10.379999999999999,5,1.5,0.61,62.0,0.715
10.1,10.046791555018551,0.084,0.31,0.44750731498713286,0.99824,-2.4736292807296634,6.8,26.0,3.38,10.620000000000001,6,8.8,0.64,45.0,0.41
11.0,10.504886481305851,0.081,0.32,0.5467098670604514,0.9964,17.283388619968427,8.4,32.0,3.3,10.7,6,2.2,0.72,79.0,0.36
11.8,11.038446662183613,0.07200000000000001,0.12,0.4653874530384055,0.9950399999999999,3.1525804503777977,8.4,38.0,3.38,10.620000000000001,6,1.8,0.89,46.0,0.62
10.5,10.803027234160746,0.091,0.37,0.28107177328077976,0.9978600000000001,-4.252775837671983,9.6,10.0,3.24,10.76,5,2.3,0.56,23.0,0.41
11.0,11.025710627604019,0.081,0.32,0.6952125599546335,0.9964,9.421783269439707,8.4,32.0,3.3,10.7,6,2.2,0.72,79.0,0.36
11.8,11.279841705905643,0.07200000000000001,0.12,0.7030841667399373,0.9950399999999999,13.449947217800112,8.4,38.0,3.38,10.620000000000001,6,1.8,0.89,46.0,0.62
10.1,9.607819638461017,0.084,0.31,0.5229876139530617,0.99824,20.089607475532233,6.8,26.0,3.38,10.620000000000001,6,8.8,0.64,45.0,0.41
11.2,11.543608419897074,0.055,0.27,0.49722028047545863,0.99516,10.77903387121669,8.6,14.0,3.18,10.82,5,2.3,0.8,28.0,0.47
11.0,10.954821467443184,0.064,0.36,0.86628048715533,0.9960399999999999,2.0028875279032983,8.6,53.0,3.47,10.53,7,1.9,0.87,77.0,0.22
10.2,10.629432974128973,0.061,0.33,0.4454974614233654,0.9978600000000001,14.140078672770297,9.4,52.0,3.47,10.53,6,2.3,0.9,73.0,0.24
9.2,9.39097603047089,0.09300000000000001,0.19,0.44820866356684735,0.99736,15.671748700204365,8.4,11.0,3.2,10.8,4,2.2,0.59,75.0,0.67
11.2,11.180031145733848,0.055,0.27,0.5485860809377926,0.99516,8.210946933361932,8.6,14.0,3.18,10.82,5,2.3,0.8,28.0,0.47
12.0,12.009698994230478,0.063,0.38,0.7266172422422991,0.9946799999999999,8.254006072744264,8.7,10.0,3.3,10.7,7,3.3,0.73,19.0,0.33
10.5,10.333477905826006,0.08,0.01,0.746151824283903,0.99746,9.201329049387677,6.6,8.0,3.69,10.31,5,1.9,0.73,25.0,0.61
9.8,9.829335832768702,0.07400000000000001,0.01,0.44837020950904105,0.9974799999999999,6.701435017438158,7.4,13.0,3.48,10.52,5,2.0,0.65,38.0,0.61
9.5,9.481704505397035,0.078,0.29,0.539554564271426,0.9971,10.101139068831255,7.6,29.0,3.45,10.55,6,1.9,0.59,66.0,0.4
9.8,10.05125500179767,0.07400000000000001,0.01,0.26830110573089716,0.9974799999999999,-2.819133244269283,7.4,13.0,3.48,10.52,5,2.0,0.65,38.0,0.61
10.5,10.450974467677176,0.08,0.01,0.4397804613787813,0.99746,-4.904377698185096,6.6,8.0,3.69,10.31,5,1.9,0.73,25.0,0.61
11.8,12.047066647560623,0.06,0.38,0.354803096919631,0.9954299999999999,0.43888620499231124,8.8,19.0,3.39,10.61,6,2.3,0.72,72.0,0.3
11.8,12.07618968723247,0.06,0.38,0.32801554657480536,0.9954299999999999,15.222109433294259,8.8,19.0,3.39,10.61,6,2.3,0.72,72.0,0.3
10.4,10.454228782094715,0.071,0.5,0.7604359289615724,0.9979100000000001,14.587975673406087,12.0,6.0,3.07,10.93,4,1.4,0.6,26.0,0.63
12.9,12.506109499800246,0.068,0.38,0.3625243167839662,0.99356,17.602389642495588,7.2,23.0,3.34,10.66,7,2.8,0.72,42.0,0.38
11.4,11.351856988184315,0.073,0.17,0.40445383477007957,0.99425,4.333090778853901,6.2,7.0,3.61,10.39,5,1.6,0.54,11.0,0.46
12.4,11.82817760620415,0.07400000000000001,0.52,0.5488060443861567,0.9950899999999999,-1.8364139584184969,9.6,13.0,3.36,10.64,7,2.2,0.76,25.0,0.33
12.5,12.13801351359426,0.08199999999999999,0.49,0.6987109528705805,0.99484,21.34553535284558,9.9,9.0,3.19,10.81,7,5.0,0.52,17.0,0.27
10.0,10.21912549994809,0.092,0.4,0.5673462010406086,0.99834,9.91232944460107,10.1,13.0,3.22,10.78,7,2.6,0.64,52.0,0.43
9.7,9.84846783682826,0.094,0.34,0.9337925272368455,0.99864,22.634550362665255,9.8,10.0,3.24,10.76,7,2.3,0.6,45.0,0.5
12.1,12.099037336469504,0.09,0.49,0.47795058075352764,0.99498,14.279464913921807,8.3,11.0,3.27,10.73,7,3.8,0.64,24.0,0.3
11.1,11.00927005290077,0.071,0.42,0.5315742095312552,0.99566,32.086186788228375,10.2,7.0,3.14,10.86,7,2.0,0.79,20.0,0.44
12.0,11.778179716133916,0.092,0.58,0.5342899749745326,0.99745,8.002270142866376,10.2,11.0,3.29,10.71,7,4.1,0.99,24.0,0.44
12.4,12.246156375117447,0.09300000000000001,0.48,0.7207829360000564,0.99408,17.30723905089181,8.3,6.0,3.26,10.74,7,2.1,0.62,12.0,0.28
11.9,12.189575455182203,0.075,0.45,0.5715481199109166,0.9955200000000001,17.813641063529438,8.9,10.0,3.41,10.59,7,1.8,0.76,21.0,0.12
11.9,12.04300377720795,0.075,0.45,0.4712655341957455,0.9955200000000001,3.348736545055501,8.9,10.0,3.41,10.59,7,1.8,0.76,21.0,0.12
11.9,11.488635051937798,0.075,0.45,0.33756067006015744,0.9955200000000001,7.175176828930391,8.9,10.0,3.41,10.59,7,1.8,0.76,21.0,0.12
12.4,12.459655852769366,0.09300000000000001,0.48,0.5292784537384945,0.99408,-6.317383422167229,8.3,6.0,3.26,10.74,7,2.1,0.62,12.0,0.28
11.2,11.241988848906463,0.057999999999999996,0.4,0.7153616851199603,0.99536,-7.2879613700266574,8.2,6.0,3.31,10.69,7,2.2,0.68,10.0,0.31
12.1,12.594602042013424,0.052000000000000005,0.48,0.42395227724866197,0.9945799999999999,11.465688015307748,10.2,5.0,3.2,10.8,7,2.1,0.69,9.0,0.34
12.2,11.67273447515477,0.08199999999999999,0.4,0.5750392339459284,0.9953799999999999,15.530070706974273,7.6,6.0,3.44,10.56,6,2.7,0.54,11.0,0.43
10.4,10.165061138271026,0.09,0.52,0.5295525892415264,0.9964799999999999,14.88024033495455,8.5,9.0,3.36,10.64,5,1.9,0.67,23.0,0.21
11.3,11.592087750864934,0.111,0.52,0.6288545305537963,0.9956799999999999,12.400245982596527,9.0,5.0,3.31,10.69,6,2.1,0.62,10.0,0.36
11.1,10.766720332676327,0.08800000000000001,0.52,0.36051903408280905,0.99613,18.130171531510914,9.5,12.0,3.29,10.71,6,2.0,0.58,51.0,0.37
11.3,12.015686489702732,0.12,0.12,0.8674099855339479,0.99519,0.5030220430067525,6.4,25.0,3.47,10.53,7,2.3,0.71,36.0,0.57
10.0,9.646316733363514,0.08900000000000001,0.05,0.28421239497635253,0.99735,5.274672515122405,8.0,12.0,3.36,10.64,5,2.0,0.61,32.0,0.59
11.1,11.108736643565736,0.057999999999999996,0.27,0.43116312718129146,0.99518,15.875215134138816,8.5,18.0,3.16,10.84,6,1.9,0.85,38.0,0.47
9.3,9.467864267386501,0.078,0.14,0.640849297998511,0.99592,11.431187294489334,7.1,7.0,3.27,10.73,5,1.6,0.62,18.0,0.56
9.5,9.764311142758473,0.115,0.02,0.537689057812335,0.99654,4.498111862032376,6.6,6.0,3.38,10.620000000000001,5,2.1,0.69,16.0,0.57
